review,label
tri place first time set outsid festiv chicken tikka amaz saw cook right front us went back next week everyth delicious- defiantli place hit bazaar good price,positive
great place simpl clean good moder price $425 kabob might seem lot foot long price reflect size tast meal enough food fill overload,positive
amaz much nostalgia foot long spark someon famili use frequent kid continu fond attach place favourit part watch naan come fresh tandoor long beef kebab delici flavour isnt spici make great kid come warm soft naan bit salad also get sauc side red sauc amaz got sweet tangi kick dip everyth plate vegetarian dish counter good favourit isnt luxuri mean afford good big famili,positive
came famili eid ul fitr dinner know bad idea consid eid gerrard desper hungri seem place enough seat famili 5 peopl line super long eid dont blame anyon famili order readi order man cash regist inform us chicken kitchen real bummer consid whole famili basic want kind chicken chicken breast chicken tikka etc quickli note line behind us order beef footlong kebab instead brother order mutton chop three minut order kebab arriv naan chutney basic salad piec torn lettuc chunk onion man front inform us mutton chop would take anoth 10 minut naan kebab cold put mouth hopeless point howev choic eat feed stomach later mutton chop arriv also accompani naan item beyond fresh left rest famili somewhat upset finish food abl get free kulfi offer pay bill kulfi best part even way seem commot discov vomit floor one waiter night clearli overwhelm eid custom couldnt help feel bad upon see face told clean vomit one star place shouldnt realli exist bad decor bad servic bad food definit never return mayb expect high,negative
realli tasti authent indian food order deliveri everi coupl month whenev need good curri fix delici fresh ingredi gener portion reason price especi dinner two fave actual aloo gobi although naan curri chicken realli nice hubbi fave lamb biryani get busi sometim though alway ask place order case theyr think must big parti someth wont deliv rare though suppos,positive
typic chili term food chili consist present tast food everi singl time wife eaten thu locat hand time thing feel locat could improv serv staff make sure machin tabl oper time slightli busi servic averag weve locat wasnt busi servic averag review base visit locat period span one year,negative
bleh one worst chili experi ive super bleh noth terribl servic wasnt aw food wasnt aw mediocr would definit drive differ locat wont go back one,negative
definit would recommend chili start chip queso chip adequ queso horrend unapp tast horribl + plate chip servic alright servic provid ok sat open kitchen big mistak heard worker make loud nois back entre boneless chicken wing might well gone mcdonald get bbq sauc save $12 overal experi unpleas return,negative
order incorrect took 45 minut replac replac incorrect ask could someth took five dollar 30 dollar bill exactli correct problem,negative
taken wife sever time lunch work nearbi alway great servic love 2 $22 menu choic chip salsa one favorit appet like flavor tea good burger awesom fajita among great choic,positive
chili ill go back alway seem get waiter still cant rememb name alway rememb us well he definit hard worker know get good tip food alway point staff know make mean raspberri sweet tea & best thing alway greet smile & leav alway told great day,positive
great food locat alway well cook alway come hot im give locat 2 star rather give 1 star manag aw im say nice first bad experi birthday second bad experi manag last night let say last time ever eat locat friend famili well manag rude disrespect unprofession friendli person honestli look like hate job call get hold district manag call cooper explain horribl experi dont want anyth free inconveni noth like realli hope reconsid manag someon would want manag compani get detail im warn anyon eat stay away manag look review one write bad review im humbl easi go person,negative
wonder experi fantast server go ask server name bruce great person amaz servic see believ margarita fantast,positive
2 star manag handl issu extrem well 945 sanit grade almost us walk decid give chanc base food alon wouldnt even given one star sinc waitress manag apologet want correct issu gave 2 *see pic burger,negative
first visit worst servic ever experienc chili never go back locat food mediocr best,negative
today fifth visit row send food back time manag come blame server new food usual take 20-30 minut come back everyon els eaten server drop knife son swear front weve cold food raw food burnt food etc kept go back use well run food great anymor dont wast time mani great restaur around,negative
write review last novemb receiv gift certif apolog someon chili howev never took offer make appreci custom servic effort desir go back,negative
eat famili often servic drop horribl server happi experi felt like mcdonald server interest make us feel like dine treat us like inconveni happi hope manag notic fix problem soon,negative
